"uid1","uid2"
73152,41408
73153,47773
73154,18271
73155,72071
73156,60827
73157,43598
73158,46447
73159,29345
73160,51685
73161,57261
73162,52236
73163,58303
73164,43293
73165,18148
73166,39411
73167,67018
73168,19310
73169,45393
73170,60308
73171,9442
73172,43571
73173,782
73174,32410
73175,36302
73176,72018
73177,55662
73178,29557
73179,51237
73180,33225
73181,19230
73182,47914
73183,62259
73184,48074
73185,9964
73186,21286
73187,19696
73188,14221
73189,36333
73190,65489
73191,34195
73192,72736
73193,39528
73194,73265
73195,51541
73196,49599
73197,46245
73198,7026
73199,17788
73200,44537
73201,58567
73202,36905
73203,65173
73204,69164
73205,74969
73206,47313
73207,14539
73208,9364
73209,18305
73210,74003
73211,30113
73212,56560
73213,72869
73214,60180
73215,73116
73216,40449
73217,62992
73218,68596
73219,58167
73220,63580
73221,16883
73222,21557
73223,56670
73224,22428
73225,61630
73226,23851
73227,51618
73228,39621
73229,64588
73230,10908
73231,10730
73232,50567
73233,52544
73234,60489
73235,55838
73236,20480
73237,33734
73238,28600
73239,32932
73240,63828
73241,61374
73242,13261
73243,69416
73244,31929
73245,38477
73246,40063
73247,154
73248,56155
73249,60836
73250,69526
73251,15884
73252,52725
73253,67410
73254,12703
73255,19044
73256,44400
73257,37221
73258,47593
73259,51531
73260,16879
73261,49941
73262,58055
73263,1595
73264,6684
73265,65036
73266,71175
73267,74335
73268,36134
73269,14624
73270,23641
73271,70284
73272,15790
73273,12904
73274,69373
73275,47349
73276,2886
73277,72902
73278,68055
73279,75512
73280,15661
73281,51417
73282,44123
73283,72235
73284,26042
73285,35214
73286,18713
73287,17897
73288,14696
73289,18590
73290,6797
73291,12117
73292,59015
73293,22893
73294,11006
73295,54900
73296,3388
73297,18180
73298,66021
73299,3
73300,72687
73301,40492
73302,31350
73303,57567
73304,40143
73305,62826
73306,32269
73307,40162
73308,262
73309,3995
73310,62161
73311,11398
73312,73331
73313,63422
73314,15575
73315,36008
73316,72792
73317,18418
73318,5771
73319,25414
73320,13913
73321,75012
73322,43357
73323,62143
73324,11864
73325,31815
73326,47657
73327,30917
73328,64902
73329,8705
73330,62049
73331,40255
73332,23917
73333,36034
73334,40559
73335,23036
73336,43566
73337,6110
73338,11110
73339,66995
73340,34712
73341,52688
73342,42650
73343,70135
73344,22781
73345,72675
73346,22841
73347,75519
73348,70369
73349,71504
73350,62700
73351,52019
73352,45771
73353,8790
73354,18724
73355,56732
73356,8609
73357,976
73358,20295
73359,46136
73360,14417
73361,33694
73362,1253
73363,912
73364,37963
73365,56466
73366,59306
73367,34592
73368,47325
73369,9535
73370,64938
73371,56798
73372,18791
73373,42606
73374,43626
73375,22802
73376,67867
73377,65979
73378,15291
73379,25312
73380,26327
73381,28417
73382,9736
73383,60987
73384,70575
73385,13739
73386,55786
73387,18632
73388,884
73389,24585
73390,47039
73391,26192
73392,33672
73393,46885
73394,53557
73395,34647
73396,44778
73397,37342
73398,38986
73399,58747
73400,61694
73401,68271
73402,44719
73403,41904
73404,2635
73405,36103
73406,30337
73407,10570
73408,53130
73409,20013
73410,45150
73411,64987
73412,45525
73413,69554
73414,44212
73415,44764
73416,41000
73417,27464
73418,71246
73419,31774
73420,51047
73421,65546
73422,6125
73423,13178
73424,3367
73425,38299
73426,46604
73427,10143
73428,17800
73429,3620
73430,47907
73431,3136
73432,33239
73433,27834
73434,1035
73435,64475
73436,37956
73437,45726
73438,42307
73439,43155
73440,43236
73441,49891
73442,12589
73443,45482
73444,54163
73445,67308
73446,26681
73447,22584
73448,31342
73449,71441
73450,33045
73451,31247
73452,23229
73453,39368
73454,34759
73455,22899
73456,26496
73457,74760
73458,6432
73459,26859
73460,26575
73461,74142
73462,19643
73463,18728
73464,53867
73465,6753
73466,20289
73467,6952
73468,3147
73469,62813
73470,32891
73471,19500
73472,15773
73473,16034
73474,24417
73475,48001
73476,61305
73477,63265
73478,40988
73479,3534
73480,41282
73481,54515
73482,48120
73483,21667
73484,69094
73485,27585
73486,14239
73487,47608
73488,66266
73489,57846
73490,956
73491,26514
73492,25490
73493,72763
73494,39202
73495,29387
73496,10005
73497,9158
73498,9218
73499,44924
73500,2870
73501,30367
73502,40299
73503,37385
73504,210
73505,72759
73506,60313
73507,39198
73508,17236
73509,23980
73510,67024
73511,75612
73512,57792
73513,38894
73514,36410
73515,33726
73516,6714
73517,62988
73518,56030
73519,33763
73520,40095
73521,20268
73522,31808
73523,13720
73524,62832
73525,10860
73526,4261
73527,34165
73528,53393
73529,74717
73530,10774
73531,30111
73532,36180
73533,65032
73534,6038
73535,39712
73536,38077
73537,48508
73538,65325
73539,27494
73540,68104
73541,758
73542,37605
73543,15687
73544,50510
73545,62407
73546,24788
73547,7452
73548,50321
73549,32060
73550,21212
73551,53449
73552,60096
73553,53735
73554,42553
73555,47901
73556,44506
73557,65003
73558,22052
73559,67620
73560,65757
73561,75721
73562,75749
73563,26892
73564,44103
73565,74929
73566,29952
73567,38583
73568,12094
73569,897
73570,32275
73571,51245
73572,38730
73573,59687
73574,75586
73575,44402
73576,14059
73577,62939
73578,67660
73579,74648
73580,17663
73581,72742
73582,10622
73583,38340
73584,72740
73585,68641
73586,35241
73587,55717
73588,1498
73589,9632
73590,60915
73591,53910
73592,36323
73593,15104
73594,74842
73595,13415
73596,68079
73597,50335
73598,55753
73599,54600
73600,43813
73601,30400
73602,46565
73603,69023
73604,29029
73605,47548
73606,73965
73607,53469
73608,72759
73609,65773
73610,1646
73611,13444
73612,55095
73613,58818
73614,34063
73615,9612
73616,73764
73617,37197
73618,54633
73619,16382
73620,3328
73621,24076
73622,14758
73623,26718
73624,8436
73625,49604
73626,29855
73627,40933
73628,45617
73629,39093
73630,2785
73631,52845
73632,55789
73633,61413
73634,28960
73635,5710
73636,31738
73637,704
73638,49720
73639,26215
73640,20654
73641,63055
73642,54546
73643,42121
73644,4322
73645,41440
73646,3098
73647,9561
73648,30725
73649,5753
73650,10664
73651,18548
73652,52307
73653,4570
73654,7658
73655,20627
73656,9596
73657,36001
73658,30615
73659,1773
73660,42151
73661,23599
73662,70078
73663,63097
73664,22056
73665,53130
73666,73600
73667,27547
73668,19642
73669,17542
73670,9973
73671,65682
73672,37104
73673,44452
73674,7605
73675,29590
73676,7039
73677,37421
73678,68157
73679,37211
73680,56684
73681,70284
73682,49106
73683,24572
73684,68769
73685,26578
73686,38513
73687,34872
73688,35460
73689,20367
73690,75056
73691,72749
73692,27236
73693,23324
73694,23085
73695,52908
73696,46268
73697,47677
73698,63251
73699,68532
73700,18879
73701,4912
73702,48094
73703,47826
73704,23246
73705,15203
73706,11858
73707,103
73708,2906
73709,6149
73710,29902
73711,72214
73712,14556
73713,348
73714,41945
73715,45077
73716,36038
73717,10319
73718,42557
73719,60408
73720,5119
73721,27974
73722,1009
73723,60552
73724,36115
73725,59040
73726,37685
73727,6833
73728,30413
73729,73638
73730,69775
73731,20144
73732,335
73733,14521
73734,22061
73735,6689
73736,50273
73737,44382
73738,24232
73739,36844
73740,67320
73741,31269
73742,41829
73743,68212
73744,34008
73745,63776
73746,74020
73747,56607
73748,35229
73749,57511
73750,14124
73751,69339
73752,71245
73753,57966
73754,20594
73755,33452
73756,25476
73757,49659
73758,22203
73759,42097
73760,74419
73761,33751
73762,51374
73763,9851
73764,25219
73765,29089
73766,59907
73767,14570
73768,58213
73769,14175
73770,1287
73771,31404
73772,24419
73773,16721
73774,49217
73775,70388
73776,12960
73777,57982
73778,52449
73779,35878
73780,59457
73781,16460
73782,3891
73783,42426
73784,33327
73785,53626
73786,47421
73787,24188
73788,22351
73789,50205
73790,30999
73791,70508
73792,3719
73793,17849
73794,48203
73795,65867
73796,7853
73797,21853
73798,57014
73799,24746
73800,71371
73801,74466
73802,9594
73803,73618
73804,13426
73805,12884
73806,17777
73807,19590
73808,12622
73809,52152
73810,14323
73811,17075
73812,54533
73813,3200
73814,66327
73815,43624
73816,24271
73817,2957
73818,42848
73819,50842
73820,2987
73821,69542
73822,19854
73823,64049
73824,75121
73825,41810
73826,39991
73827,69320
73828,1607
73829,59200
73830,10995
73831,20953
73832,27815
73833,69450
73834,18819
73835,42664
73836,71990
73837,13192
73838,40538
73839,3659
73840,71581
73841,49187
73842,1901
73843,17395
73844,65014
73845,11523
73846,63286
73847,9245
73848,20775
73849,75644
73850,63966
73851,73747
73852,49491
73853,67449
73854,20656
73855,51653
73856,24340
73857,29809
73858,60814
73859,28579
73860,51503
73861,9120
73862,73166
73863,58774
73864,49528
73865,26752
73866,26623
73867,36996
73868,32219
73869,72866
73870,42952
73871,10912
73872,33752
73873,54264
73874,23555
73875,7564
73876,69209
73877,21723
73878,24891
73879,25188
73880,20942
73881,32600
73882,12309
73883,23708
73884,38848
73885,29184
73886,48336
73887,53875
73888,62042
73889,67085
73890,26485
73891,65144
73892,50118
73893,9110
73894,75482
73895,19904
73896,6754
73897,20499
73898,20766
73899,61908
73900,55583
73901,48489
73902,65978
73903,30037
73904,38539
73905,74976
73906,49450
73907,40959
73908,67480
73909,37913
73910,42339
73911,49266
73912,31959
73913,56295
73914,75183
73915,23812
73916,19093
73917,21066
73918,10025
73919,49729
73920,51920
73921,50860
73922,34305
73923,4750
73924,15721
73925,35921
73926,43222
73927,66284
73928,49404
73929,57746
73930,52970
73931,27874
73932,63876
73933,8907
73934,43419
73935,49483
73936,60450
73937,71599
73938,71878
73939,14733
73940,57908
73941,25373
73942,33421
73943,18369
73944,13679
73945,74510
73946,24338
73947,66917
73948,63234
73949,69540
73950,25682
73951,56267
73952,30228
73953,54038
73954,7444
73955,24654
73956,9946
73957,66249
73958,26445
73959,66073
73960,61589
73961,42740
73962,67973
73963,60499
73964,9326
73965,5180
73966,4102
73967,52368
73968,43241
73969,14775
73970,74636
73971,64885
73972,64351
73973,49191
73974,55188
73975,71028
73976,26835
73977,53615
73978,17792
73979,50760
73980,23953
73981,53421
73982,60794
73983,29369
73984,38002
73985,4655
73986,60729
73987,22718
73988,10713
73989,7989
73990,31860
73991,16051
73992,32391
73993,25019
73994,60156
73995,1004
73996,14093
73997,17812
73998,36615
73999,36826
74000,48119
74001,28766
74002,19036
74003,36406
74004,48661
74005,10655
74006,64718
74007,73222
74008,52676
74009,27410
74010,75073
74011,3263
74012,73804
74013,54157
74014,53212
74015,22946
74016,14813
74017,3371
74018,51845
74019,74496
74020,53793
74021,36450
74022,52143
74023,25367
74024,22792
74025,72911
74026,48459
74027,9179
74028,53059
74029,43132
74030,17625
74031,17357
74032,59075
74033,64369
74034,19599
74035,51248
74036,14237
74037,50852
74038,12154
74039,8816
74040,33867
74041,43814
74042,57076
74043,28051
74044,60266
74045,26405
74046,43985
74047,24676
74048,37152
74049,13538
74050,2460
74051,26388
74052,72899
74053,13583
74054,23060
74055,36547
74056,17191
74057,66392
74058,3171
74059,58278
74060,65980
74061,37292
74062,72114
74063,60679
74064,31520
74065,17088
74066,40564
74067,29183
74068,11186
74069,49156
74070,17178
74071,37147
74072,62532
74073,30777
74074,40452
74075,15736
74076,7241
74077,73948
74078,45071
74079,72547
74080,23102
74081,68846
74082,51765
74083,1978
74084,18429
74085,43622
74086,41601
74087,53931
74088,855
74089,13652
74090,13232
74091,26507
74092,68993
74093,8195
74094,45576
74095,11036
74096,66799
74097,2579
74098,17879
74099,441
74100,34182
74101,65447
74102,7987
74103,4340
74104,13730
74105,65861
74106,75117
74107,68529
74108,74910
74109,38619
74110,45637
74111,28731
74112,8511
74113,11614
74114,5689
74115,57530
74116,53864
74117,5567
74118,10819
74119,11712
74120,17977
74121,16600
74122,40050
74123,49830
74124,55901
74125,36607
74126,65441
74127,3997
74128,48458
74129,38789
74130,39085
74131,68625
74132,72945
74133,48549
74134,3353
74135,36486
74136,4684
74137,61476
74138,39364
74139,49736
74140,22935
74141,20412
74142,71557
74143,24622
74144,32729
74145,5149
74146,27937
74147,65645
74148,4616
74149,52297
74150,65444
74151,25009
74152,15801
74153,34363
74154,27429
74155,11348
74156,45412
74157,32586
74158,15309
74159,6108
74160,35365
74161,25337
74162,56789
74163,36598
74164,40305
74165,53452
74166,46774
74167,35109
74168,63915
74169,35075
74170,15524
74171,60768
74172,48428
74173,51
74174,55781
74175,62713
74176,46373
74177,41147
74178,26269
74179,58086
74180,68453
74181,73544
74182,5039
74183,13311
74184,3477
74185,18403
74186,67258
74187,29552
74188,70308
74189,11325
74190,62761
74191,38964
74192,32940
74193,47329
74194,37294
74195,26953
74196,49918
74197,36392
74198,22712
74199,43630
74200,19948
74201,53474
74202,74269
74203,27192
74204,73680
74205,23216
74206,39018
74207,21635
74208,14023
74209,68321
74210,25912
74211,34376
74212,7918
74213,38159
74214,25984
74215,65998
74216,59147
74217,75227
74218,57223
74219,34335
74220,36324
74221,43561
74222,11628
74223,2419
74224,38890
74225,23186
74226,11581
74227,34867
74228,37092
74229,17159
74230,22176
74231,51679
74232,30268
74233,63335
74234,46720
74235,13299
74236,50179
74237,34169
74238,48274
74239,2115
74240,19847
74241,20391
74242,18013
74243,26228
74244,42259
74245,31112
74246,71203
74247,32963
74248,58838
74249,71952
74250,46274
74251,71464
74252,59694
74253,3747
74254,61912
74255,70698
74256,19612
74257,34223
74258,67241
74259,43308
74260,4771
74261,71120
74262,34042
74263,44009
74264,71211
74265,47777
74266,32601
74267,42853
74268,38984
74269,5327
74270,37007
74271,45905
74272,41674
74273,59656
74274,66759
74275,67078
74276,63272
74277,54836
74278,52752
74279,54406
74280,71800
74281,3509
74282,39335
74283,57456
74284,71831
74285,5537
74286,43665
74287,2896
74288,55410
74289,9077
74290,2855
74291,36317
74292,64260
74293,1871
74294,37189
74295,7645
74296,44200
74297,13024
74298,69323
74299,56630
74300,31894
74301,63427
74302,58234
74303,74615
74304,73951
74305,478
74306,53544
74307,35247
74308,10859
74309,57742
74310,50951
74311,51594
74312,51649
74313,19299
74314,62200
74315,35649
74316,20930
74317,26698
